track_name,artist_name,artist_count,released_year,released_month,released_day,in_spotify_playlists,in_spotify_charts,streams,in_apple_playlists,in_apple_charts,in_deezer_playlists,in_deezer_charts,in_shazam_charts,bpm,key,mode,danceability_%,valence_%,energy_%,acousticness_%,instrumentalness_%,liveness_%,speechiness_%,combined,date,peak_position,weeks_on_chart,current_position
dynamite,bts,1,2020,8,21,8528,5,1692897992.0,239,163,583,0,,114,F#,Minor,75,74,77,1,0,9,10,dynamite bts,2020-12-01,1,14,3
dynamite,bts,1,2020,8,21,8528,5,1692897992.0,239,163,583,0,,114,F#,Minor,75,74,77,1,0,9,10,dynamite bts,2021-01-01,1,18,44
dynamite,bts,1,2020,8,21,8528,5,1692897992.0,239,163,583,0,,114,F#,Minor,75,74,77,1,0,9,10,dynamite bts,2021-02-01,1,23,46
dynamite,bts,1,2020,8,21,8528,5,1692897992.0,239,163,583,0,,114,F#,Minor,75,74,77,1,0,9,10,dynamite bts,2021-03-01,1,27,50
dynamite,bts,1,2020,8,21,8528,5,1692897992.0,239,163,583,0,,114,F#,Minor,75,74,77,1,0,9,10,dynamite bts,2021-04-01,1,31,26
dos oruguitas,sebastian yatra,1,2021,11,19,925,0,167076418.0,24,47,74,0,0,94,,Major,42,47,36,76,0,9,5,dos oruguitas sebastian yatra,2022-02-01,36,4,36
dos oruguitas,sebastian yatra,1,2021,11,19,925,0,167076418.0,24,47,74,0,0,94,,Major,42,47,36,76,0,9,5,dos oruguitas sebastian yatra,2022-03-01,36,8,46
dos oruguitas,sebastian yatra,1,2021,11,19,925,0,167076418.0,24,47,74,0,0,94,,Major,42,47,36,76,0,9,5,dos oruguitas sebastian yatra,2022-04-01,36,12,74
happier,olivia rodrigo,1,2021,5,21,3069,4,850608354.0,25,46,105,0,45,169,F#,Major,39,36,45,81,0,8,13,happier olivia rodrigo,2021-06-01,15,1,15
happier,olivia rodrigo,1,2021,5,21,3069,4,850608354.0,25,46,105,0,45,169,F#,Major,39,36,45,81,0,8,13,happier olivia rodrigo,2021-07-01,15,5,42
happier,olivia rodrigo,1,2021,5,21,3069,4,850608354.0,25,46,105,0,45,169,F#,Major,39,36,45,81,0,8,13,happier olivia rodrigo,2021-08-01,15,10,80
praise god,kanye west,1,2021,8,29,4651,0,376333030.0,24,6,105,0,0,118,C#,Major,80,21,55,1,0,26,17,praise god kanye west,2021-11-01,20,5,80
get into it (yuh),doja cat,1,2021,6,25,4999,0,516784627.0,43,19,73,12,0,92,G#,Minor,91,79,66,32,0,9,16,get into it (yuh) doja cat,2021-09-01,68,3,68
get into it (yuh),doja cat,1,2021,6,25,4999,0,516784627.0,43,19,73,12,0,92,G#,Minor,91,79,66,32,0,9,16,get into it (yuh) doja cat,2021-10-01,68,7,84
get into it (yuh),doja cat,1,2021,6,25,4999,0,516784627.0,43,19,73,12,0,92,G#,Minor,91,79,66,32,0,9,16,get into it (yuh) doja cat,2021-11-01,68,12,86
get into it (yuh),doja cat,1,2021,6,25,4999,0,516784627.0,43,19,73,12,0,92,G#,Minor,91,79,66,32,0,9,16,get into it (yuh) doja cat,2022-03-01,68,17,98
get into it (yuh),doja cat,1,2021,6,25,4999,0,516784627.0,43,19,73,12,0,92,G#,Minor,91,79,66,32,0,9,16,get into it (yuh) doja cat,2022-05-01,68,21,73
get into it (yuh),doja cat,1,2021,6,25,4999,0,516784627.0,43,19,73,12,0,92,G#,Minor,91,79,66,32,0,9,16,get into it (yuh) doja cat,2022-06-01,58,25,58
get into it (yuh),doja cat,1,2021,6,25,4999,0,516784627.0,43,19,73,12,0,92,G#,Minor,91,79,66,32,0,9,16,get into it (yuh) doja cat,2022-07-01,31,29,31
get into it (yuh),doja cat,1,2021,6,25,4999,0,516784627.0,43,19,73,12,0,92,G#,Minor,91,79,66,32,0,9,16,get into it (yuh) doja cat,2022-08-01,20,34,23
before you go,lewis capaldi,1,2019,11,1,8327,24,1608045237.0,205,130,625,0,25,112,D#,Major,45,19,60,63,0,9,6,before you go lewis capaldi,2020-03-01,71,5,82
before you go,lewis capaldi,1,2019,11,1,8327,24,1608045237.0,205,130,625,0,25,112,D#,Major,45,19,60,63,0,9,6,before you go lewis capaldi,2020-04-01,71,8,77
before you go,lewis capaldi,1,2019,11,1,8327,24,1608045237.0,205,130,625,0,25,112,D#,Major,45,19,60,63,0,9,6,before you go lewis capaldi,2020-05-01,57,12,57
before you go,lewis capaldi,1,2019,11,1,8327,24,1608045237.0,205,130,625,0,25,112,D#,Major,45,19,60,63,0,9,6,before you go lewis capaldi,2020-06-01,30,17,30
before you go,lewis capaldi,1,2019,11,1,8327,24,1608045237.0,205,130,625,0,25,112,D#,Major,45,19,60,63,0,9,6,before you go lewis capaldi,2020-07-01,27,21,27
before you go,lewis capaldi,1,2019,11,1,8327,24,1608045237.0,205,130,625,0,25,112,D#,Major,45,19,60,63,0,9,6,before you go lewis capaldi,2020-08-01,19,25,19
before you go,lewis capaldi,1,2019,11,1,8327,24,1608045237.0,205,130,625,0,25,112,D#,Major,45,19,60,63,0,9,6,before you go lewis capaldi,2020-09-01,10,30,10
before you go,lewis capaldi,1,2019,11,1,8327,24,1608045237.0,205,130,625,0,25,112,D#,Major,45,19,60,63,0,9,6,before you go lewis capaldi,2020-10-01,9,34,11
before you go,lewis capaldi,1,2019,11,1,8327,24,1608045237.0,205,130,625,0,25,112,D#,Major,45,19,60,63,0,9,6,before you go lewis capaldi,2020-11-01,9,39,13
before you go,lewis capaldi,1,2019,11,1,8327,24,1608045237.0,205,130,625,0,25,112,D#,Major,45,19,60,63,0,9,6,before you go lewis capaldi,2020-12-01,9,43,28
before you go,lewis capaldi,1,2019,11,1,8327,24,1608045237.0,205,130,625,0,25,112,D#,Major,45,19,60,63,0,9,6,before you go lewis capaldi,2021-02-01,9,49,33
rolling in the deep,adele,1,2010,11,29,35684,6,1472799873.0,195,125,"6,280",2,78,105,G#,Major,73,52,76,13,0,5,3,rolling in the deep adele,2011-02-01,68,3,84
rolling in the deep,adele,1,2010,11,29,35684,6,1472799873.0,195,125,"6,280",2,78,105,G#,Major,73,52,76,13,0,5,3,rolling in the deep adele,2011-03-01,26,7,26
rolling in the deep,adele,1,2010,11,29,35684,6,1472799873.0,195,125,"6,280",2,78,105,G#,Major,73,52,76,13,0,5,3,rolling in the deep adele,2011-04-01,13,11,26
rolling in the deep,adele,1,2010,11,29,35684,6,1472799873.0,195,125,"6,280",2,78,105,G#,Major,73,52,76,13,0,5,3,rolling in the deep adele,2011-05-01,2,16,2
rolling in the deep,adele,1,2010,11,29,35684,6,1472799873.0,195,125,"6,280",2,78,105,G#,Major,73,52,76,13,0,5,3,rolling in the deep adele,2011-06-01,1,20,1
rolling in the deep,adele,1,2010,11,29,35684,6,1472799873.0,195,125,"6,280",2,78,105,G#,Major,73,52,76,13,0,5,3,rolling in the deep adele,2011-07-01,1,24,1
rolling in the deep,adele,1,2010,11,29,35684,6,1472799873.0,195,125,"6,280",2,78,105,G#,Major,73,52,76,13,0,5,3,rolling in the deep adele,2011-08-01,1,29,5
rolling in the deep,adele,1,2010,11,29,35684,6,1472799873.0,195,125,"6,280",2,78,105,G#,Major,73,52,76,13,0,5,3,rolling in the deep adele,2011-09-01,1,33,13
rolling in the deep,adele,1,2010,11,29,35684,6,1472799873.0,195,125,"6,280",2,78,105,G#,Major,73,52,76,13,0,5,3,rolling in the deep adele,2011-10-01,1,37,20
rolling in the deep,adele,1,2010,11,29,35684,6,1472799873.0,195,125,"6,280",2,78,105,G#,Major,73,52,76,13,0,5,3,rolling in the deep adele,2011-11-01,1,42,27
rolling in the deep,adele,1,2010,11,29,35684,6,1472799873.0,195,125,"6,280",2,78,105,G#,Major,73,52,76,13,0,5,3,rolling in the deep adele,2011-12-01,1,46,36
rolling in the deep,adele,1,2010,11,29,35684,6,1472799873.0,195,125,"6,280",2,78,105,G#,Major,73,52,76,13,0,5,3,rolling in the deep adele,2012-01-01,1,51,35
rolling in the deep,adele,1,2010,11,29,35684,6,1472799873.0,195,125,"6,280",2,78,105,G#,Major,73,52,76,13,0,5,3,rolling in the deep adele,2012-02-01,1,55,41
rolling in the deep,adele,1,2010,11,29,35684,6,1472799873.0,195,125,"6,280",2,78,105,G#,Major,73,52,76,13,0,5,3,rolling in the deep adele,2012-03-01,1,59,5
rolling in the deep,adele,1,2010,11,29,35684,6,1472799873.0,195,125,"6,280",2,78,105,G#,Major,73,52,76,13,0,5,3,rolling in the deep adele,2012-04-01,1,64,43
favorite crime,olivia rodrigo,1,2021,5,21,3681,0,783706581.0,20,21,99,0,7,173,A,Major,40,19,29,86,0,34,4,favorite crime olivia rodrigo,2021-06-01,18,1,18
favorite crime,olivia rodrigo,1,2021,5,21,3681,0,783706581.0,20,21,99,0,7,173,A,Major,40,19,29,86,0,34,4,favorite crime olivia rodrigo,2021-07-01,16,5,47
favorite crime,olivia rodrigo,1,2021,5,21,3681,0,783706581.0,20,21,99,0,7,173,A,Major,40,19,29,86,0,34,4,favorite crime olivia rodrigo,2021-08-01,16,10,75
positions,ariana grande,1,2020,10,23,8207,0,1252563873.0,175,55,95,0,2,144,,Major,73,66,80,44,0,9,12,positions ariana grande,2020-11-01,1,1,1
positions,ariana grande,1,2020,10,23,8207,0,1252563873.0,175,55,95,0,2,144,,Major,73,66,80,44,0,9,12,positions ariana grande,2020-12-01,1,5,4
positions,ariana grande,1,2020,10,23,8207,0,1252563873.0,175,55,95,0,2,144,,Major,73,66,80,44,0,9,12,positions ariana grande,2021-01-01,1,9,14
positions,ariana grande,1,2020,10,23,8207,0,1252563873.0,175,55,95,0,2,144,,Major,73,66,80,44,0,9,12,positions ariana grande,2021-02-01,1,14,7
positions,ariana grande,1,2020,10,23,8207,0,1252563873.0,175,55,95,0,2,144,,Major,73,66,80,44,0,9,12,positions ariana grande,2021-03-01,1,18,9
positions,ariana grande,1,2020,10,23,8207,0,1252563873.0,175,55,95,0,2,144,,Major,73,66,80,44,0,9,12,positions ariana grande,2021-04-01,1,22,21
positions,ariana grande,1,2020,10,23,8207,0,1252563873.0,175,55,95,0,2,144,,Major,73,66,80,44,0,9,12,positions ariana grande,2021-05-01,1,26,33
heartbreak anniversary,giveon,1,2020,2,21,5398,4,951637566.0,111,127,210,0,37,129,,Major,61,59,46,56,0,13,5,heartbreak anniversary giveon,2021-03-01,63,2,63
heartbreak anniversary,giveon,1,2020,2,21,5398,4,951637566.0,111,127,210,0,37,129,,Major,61,59,46,56,0,13,5,heartbreak anniversary giveon,2021-04-01,29,6,29
heartbreak anniversary,giveon,1,2020,2,21,5398,4,951637566.0,111,127,210,0,37,129,,Major,61,59,46,56,0,13,5,heartbreak anniversary giveon,2021-05-01,20,10,20
heartbreak anniversary,giveon,1,2020,2,21,5398,4,951637566.0,111,127,210,0,37,129,,Major,61,59,46,56,0,13,5,heartbreak anniversary giveon,2021-06-01,17,15,30
heartbreak anniversary,giveon,1,2020,2,21,5398,4,951637566.0,111,127,210,0,37,129,,Major,61,59,46,56,0,13,5,heartbreak anniversary giveon,2021-07-01,16,19,16
heartbreak anniversary,giveon,1,2020,2,21,5398,4,951637566.0,111,127,210,0,37,129,,Major,61,59,46,56,0,13,5,heartbreak anniversary giveon,2021-08-01,16,24,18
heartbreak anniversary,giveon,1,2020,2,21,5398,4,951637566.0,111,127,210,0,37,129,,Major,61,59,46,56,0,13,5,heartbreak anniversary giveon,2021-09-01,16,28,19
2055,sleepy hallow,1,2021,4,14,2226,0,624515457.0,29,0,44,0,0,161,F#,Minor,78,65,52,46,0,12,31,2055 sleepy hallow,2021-08-01,63,2,63
2055,sleepy hallow,1,2021,4,14,2226,0,624515457.0,29,0,44,0,0,161,F#,Minor,78,65,52,46,0,12,31,2055 sleepy hallow,2021-09-01,51,6,51
2055,sleepy hallow,1,2021,4,14,2226,0,624515457.0,29,0,44,0,0,161,F#,Minor,78,65,52,46,0,12,31,2055 sleepy hallow,2021-10-01,51,10,65
2055,sleepy hallow,1,2021,4,14,2226,0,624515457.0,29,0,44,0,0,161,F#,Minor,78,65,52,46,0,12,31,2055 sleepy hallow,2021-11-01,51,15,76
astronaut in the ocean,masked wolf,1,2019,1,1,7191,0,1138474110.0,146,18,478,0,7,150,E,Minor,78,47,70,18,0,15,9,astronaut in the ocean masked wolf,2021-03-01,62,2,62
astronaut in the ocean,masked wolf,1,2019,1,1,7191,0,1138474110.0,146,18,478,0,7,150,E,Minor,78,47,70,18,0,15,9,astronaut in the ocean masked wolf,2021-04-01,17,6,17
astronaut in the ocean,masked wolf,1,2019,1,1,7191,0,1138474110.0,146,18,478,0,7,150,E,Minor,78,47,70,18,0,15,9,astronaut in the ocean masked wolf,2021-05-01,7,10,7
astronaut in the ocean,masked wolf,1,2019,1,1,7191,0,1138474110.0,146,18,478,0,7,150,E,Minor,78,47,70,18,0,15,9,astronaut in the ocean masked wolf,2021-06-01,6,15,10
astronaut in the ocean,masked wolf,1,2019,1,1,7191,0,1138474110.0,146,18,478,0,7,150,E,Minor,78,47,70,18,0,15,9,astronaut in the ocean masked wolf,2021-07-01,6,19,10
astronaut in the ocean,masked wolf,1,2019,1,1,7191,0,1138474110.0,146,18,478,0,7,150,E,Minor,78,47,70,18,0,15,9,astronaut in the ocean masked wolf,2021-08-01,6,24,21
astronaut in the ocean,masked wolf,1,2019,1,1,7191,0,1138474110.0,146,18,478,0,7,150,E,Minor,78,47,70,18,0,15,9,astronaut in the ocean masked wolf,2021-09-01,6,28,39
dance monkey,tones and i,1,2019,5,10,24529,0,2864791672.0,533,167,"3,595",6,,98,F#,Minor,82,54,59,69,0,18,10,dance monkey tones and i,2019-11-01,51,3,51
dance monkey,tones and i,1,2019,5,10,24529,0,2864791672.0,533,167,"3,595",6,,98,F#,Minor,82,54,59,69,0,18,10,dance monkey tones and i,2019-12-01,11,8,11
dance monkey,tones and i,1,2019,5,10,24529,0,2864791672.0,533,167,"3,595",6,,98,F#,Minor,82,54,59,69,0,18,10,dance monkey tones and i,2020-01-01,9,12,14
dance monkey,tones and i,1,2019,5,10,24529,0,2864791672.0,533,167,"3,595",6,,98,F#,Minor,82,54,59,69,0,18,10,dance monkey tones and i,2020-02-01,7,16,7
dance monkey,tones and i,1,2019,5,10,24529,0,2864791672.0,533,167,"3,595",6,,98,F#,Minor,82,54,59,69,0,18,10,dance monkey tones and i,2020-03-01,4,21,7
dance monkey,tones and i,1,2019,5,10,24529,0,2864791672.0,533,167,"3,595",6,,98,F#,Minor,82,54,59,69,0,18,10,dance monkey tones and i,2020-04-01,4,25,15
dance monkey,tones and i,1,2019,5,10,24529,0,2864791672.0,533,167,"3,595",6,,98,F#,Minor,82,54,59,69,0,18,10,dance monkey tones and i,2020-05-01,4,29,31
dance monkey,tones and i,1,2019,5,10,24529,0,2864791672.0,533,167,"3,595",6,,98,F#,Minor,82,54,59,69,0,18,10,dance monkey tones and i,2020-06-01,4,34,48
lucid dreams,juice wrld,1,2017,6,15,14749,0,2288695111.0,188,34,710,0,5,84,B,Minor,44,22,48,38,0,33,24,lucid dreams juice wrld,2018-06-01,35,2,35
lucid dreams,juice wrld,1,2017,6,15,14749,0,2288695111.0,188,34,710,0,5,84,B,Minor,44,22,48,38,0,33,24,lucid dreams juice wrld,2018-07-01,3,7,3
lucid dreams,juice wrld,1,2017,6,15,14749,0,2288695111.0,188,34,710,0,5,84,B,Minor,44,22,48,38,0,33,24,lucid dreams juice wrld,2018-08-01,3,11,8
lucid dreams,juice wrld,1,2017,6,15,14749,0,2288695111.0,188,34,710,0,5,84,B,Minor,44,22,48,38,0,33,24,lucid dreams juice wrld,2018-09-01,3,15,6
lucid dreams,juice wrld,1,2017,6,15,14749,0,2288695111.0,188,34,710,0,5,84,B,Minor,44,22,48,38,0,33,24,lucid dreams juice wrld,2018-10-01,2,20,2
lucid dreams,juice wrld,1,2017,6,15,14749,0,2288695111.0,188,34,710,0,5,84,B,Minor,44,22,48,38,0,33,24,lucid dreams juice wrld,2018-11-01,2,24,3
lucid dreams,juice wrld,1,2017,6,15,14749,0,2288695111.0,188,34,710,0,5,84,B,Minor,44,22,48,38,0,33,24,lucid dreams juice wrld,2018-12-01,2,28,5
lucid dreams,juice wrld,1,2017,6,15,14749,0,2288695111.0,188,34,710,0,5,84,B,Minor,44,22,48,38,0,33,24,lucid dreams juice wrld,2019-01-01,2,33,27
lucid dreams,juice wrld,1,2017,6,15,14749,0,2288695111.0,188,34,710,0,5,84,B,Minor,44,22,48,38,0,33,24,lucid dreams juice wrld,2019-02-01,2,37,25
lucid dreams,juice wrld,1,2017,6,15,14749,0,2288695111.0,188,34,710,0,5,84,B,Minor,44,22,48,38,0,33,24,lucid dreams juice wrld,2019-03-01,2,41,41
lucid dreams,juice wrld,1,2017,6,15,14749,0,2288695111.0,188,34,710,0,5,84,B,Minor,44,22,48,38,0,33,24,lucid dreams juice wrld,2019-04-01,2,46,47
all of me,john legend,1,2013,8,1,27221,0,2086124197.0,308,118,"4,534",2,77,120,G#,Major,42,33,26,92,0,13,3,all of me john legend,2013-11-01,89,3,100
all of me,john legend,1,2013,8,1,27221,0,2086124197.0,308,118,"4,534",2,77,120,G#,Major,42,33,26,92,0,13,3,all of me john legend,2013-12-01,66,7,68
all of me,john legend,1,2013,8,1,27221,0,2086124197.0,308,118,"4,534",2,77,120,G#,Major,42,33,26,92,0,13,3,all of me john legend,2014-01-01,52,11,55
all of me,john legend,1,2013,8,1,27221,0,2086124197.0,308,118,"4,534",2,77,120,G#,Major,42,33,26,92,0,13,3,all of me john legend,2014-02-01,49,15,49
all of me,john legend,1,2013,8,1,27221,0,2086124197.0,308,118,"4,534",2,77,120,G#,Major,42,33,26,92,0,13,3,all of me john legend,2014-03-01,11,19,11
all of me,john legend,1,2013,8,1,27221,0,2086124197.0,308,118,"4,534",2,77,120,G#,Major,42,33,26,92,0,13,3,all of me john legend,2014-04-01,2,24,2
all of me,john legend,1,2013,8,1,27221,0,2086124197.0,308,118,"4,534",2,77,120,G#,Major,42,33,26,92,0,13,3,all of me john legend,2014-05-01,2,28,2
all of me,john legend,1,2013,8,1,27221,0,2086124197.0,308,118,"4,534",2,77,120,G#,Major,42,33,26,92,0,13,3,all of me john legend,2014-06-01,1,33,3
all of me,john legend,1,2013,8,1,27221,0,2086124197.0,308,118,"4,534",2,77,120,G#,Major,42,33,26,92,0,13,3,all of me john legend,2014-07-01,1,37,7
all of me,john legend,1,2013,8,1,27221,0,2086124197.0,308,118,"4,534",2,77,120,G#,Major,42,33,26,92,0,13,3,all of me john legend,2014-08-01,1,41,6
all of me,john legend,1,2013,8,1,27221,0,2086124197.0,308,118,"4,534",2,77,120,G#,Major,42,33,26,92,0,13,3,all of me john legend,2014-09-01,1,46,20
all of me,john legend,1,2013,8,1,27221,0,2086124197.0,308,118,"4,534",2,77,120,G#,Major,42,33,26,92,0,13,3,all of me john legend,2014-10-01,1,50,24
all of me,john legend,1,2013,8,1,27221,0,2086124197.0,308,118,"4,534",2,77,120,G#,Major,42,33,26,92,0,13,3,all of me john legend,2014-11-01,1,54,28
all of me,john legend,1,2013,8,1,27221,0,2086124197.0,308,118,"4,534",2,77,120,G#,Major,42,33,26,92,0,13,3,all of me john legend,2014-12-01,1,59,43
arcade,duncan laurence,1,2019,3,7,6646,0,991336132.0,107,47,584,1,,72,A,Minor,45,27,33,82,0,14,4,arcade duncan laurence,2021-05-01,94,2,94
arcade,duncan laurence,1,2019,3,7,6646,0,991336132.0,107,47,584,1,,72,A,Minor,45,27,33,82,0,14,4,arcade duncan laurence,2021-06-01,78,7,88
arcade,duncan laurence,1,2019,3,7,6646,0,991336132.0,107,47,584,1,,72,A,Minor,45,27,33,82,0,14,4,arcade duncan laurence,2021-07-01,61,11,61
arcade,duncan laurence,1,2019,3,7,6646,0,991336132.0,107,47,584,1,,72,A,Minor,45,27,33,82,0,14,4,arcade duncan laurence,2021-08-01,55,16,55
arcade,duncan laurence,1,2019,3,7,6646,0,991336132.0,107,47,584,1,,72,A,Minor,45,27,33,82,0,14,4,arcade duncan laurence,2021-09-01,30,20,30
arcade,duncan laurence,1,2019,3,7,6646,0,991336132.0,107,47,584,1,,72,A,Minor,45,27,33,82,0,14,4,arcade duncan laurence,2021-10-01,30,24,41
mr. brightside,the killers,1,2003,9,23,51979,15,1806617704.0,306,99,"5,063",2,120,148,C#,Major,35,24,93,0,0,10,8,mr. brightside the killers,2005-03-01,28,4,28
mr. brightside,the killers,1,2003,9,23,51979,15,1806617704.0,306,99,"5,063",2,120,148,C#,Major,35,24,93,0,0,10,8,mr. brightside the killers,2005-04-01,16,8,16
mr. brightside,the killers,1,2003,9,23,51979,15,1806617704.0,306,99,"5,063",2,120,148,C#,Major,35,24,93,0,0,10,8,mr. brightside the killers,2005-05-01,11,13,13
mr. brightside,the killers,1,2003,9,23,51979,15,1806617704.0,306,99,"5,063",2,120,148,C#,Major,35,24,93,0,0,10,8,mr. brightside the killers,2005-06-01,11,17,12
mr. brightside,the killers,1,2003,9,23,51979,15,1806617704.0,306,99,"5,063",2,120,148,C#,Major,35,24,93,0,0,10,8,mr. brightside the killers,2005-07-01,10,21,17
mr. brightside,the killers,1,2003,9,23,51979,15,1806617704.0,306,99,"5,063",2,120,148,C#,Major,35,24,93,0,0,10,8,mr. brightside the killers,2005-08-01,10,26,33
mr. brightside,the killers,1,2003,9,23,51979,15,1806617704.0,306,99,"5,063",2,120,148,C#,Major,35,24,93,0,0,10,8,mr. brightside the killers,2005-09-01,10,30,35
mr. brightside,the killers,1,2003,9,23,51979,15,1806617704.0,306,99,"5,063",2,120,148,C#,Major,35,24,93,0,0,10,8,mr. brightside the killers,2005-10-01,10,34,36
streets,doja cat,1,2019,11,7,5728,0,865640097.0,85,87,179,0,12,90,B,Major,75,19,46,21,4,34,8,streets doja cat,2021-02-01,25,3,25
streets,doja cat,1,2019,11,7,5728,0,865640097.0,85,87,179,0,12,90,B,Major,75,19,46,21,4,34,8,streets doja cat,2021-03-01,18,7,22
streets,doja cat,1,2019,11,7,5728,0,865640097.0,85,87,179,0,12,90,B,Major,75,19,46,21,4,34,8,streets doja cat,2021-04-01,16,11,27
streets,doja cat,1,2019,11,7,5728,0,865640097.0,85,87,179,0,12,90,B,Major,75,19,46,21,4,34,8,streets doja cat,2021-05-01,16,15,51
streets,doja cat,1,2019,11,7,5728,0,865640097.0,85,87,179,0,12,90,B,Major,75,19,46,21,4,34,8,streets doja cat,2021-06-01,16,20,79
permission to dance,bts,1,2021,7,9,1801,2,608334048.0,77,134,74,0,2,125,A,Major,70,65,74,1,0,34,4,permission to dance bts,2021-08-01,1,3,9
permission to dance,bts,1,2021,7,9,1801,2,608334048.0,77,134,74,0,2,125,A,Major,70,65,74,1,0,34,4,permission to dance bts,2021-09-01,1,7,97
rapstar,polo g,1,2021,4,9,4731,0,797402345.0,141,12,78,0,0,81,F#,Major,79,44,54,41,0,13,24,rapstar polo g,2021-05-01,1,2,1
rapstar,polo g,1,2021,4,9,4731,0,797402345.0,141,12,78,0,0,81,F#,Major,79,44,54,41,0,13,24,rapstar polo g,2021-06-01,1,7,17
rapstar,polo g,1,2021,4,9,4731,0,797402345.0,141,12,78,0,0,81,F#,Major,79,44,54,41,0,13,24,rapstar polo g,2021-07-01,1,11,11
rapstar,polo g,1,2021,4,9,4731,0,797402345.0,141,12,78,0,0,81,F#,Major,79,44,54,41,0,13,24,rapstar polo g,2021-08-01,1,16,16
rapstar,polo g,1,2021,4,9,4731,0,797402345.0,141,12,78,0,0,81,F#,Major,79,44,54,41,0,13,24,rapstar polo g,2021-09-01,1,20,40
memories,maroon 5,1,2019,9,20,9974,2,1759567999.0,272,67,"1,066",1,19,91,B,Major,77,60,32,84,0,8,5,memories maroon 5,2019-10-01,22,1,22
memories,maroon 5,1,2019,9,20,9974,2,1759567999.0,272,67,"1,066",1,19,91,B,Major,77,60,32,84,0,8,5,memories maroon 5,2019-11-01,11,5,11
memories,maroon 5,1,2019,9,20,9974,2,1759567999.0,272,67,"1,066",1,19,91,B,Major,77,60,32,84,0,8,5,memories maroon 5,2019-12-01,4,10,4
memories,maroon 5,1,2019,9,20,9974,2,1759567999.0,272,67,"1,066",1,19,91,B,Major,77,60,32,84,0,8,5,memories maroon 5,2020-01-01,4,14,9
memories,maroon 5,1,2019,9,20,9974,2,1759567999.0,272,67,"1,066",1,19,91,B,Major,77,60,32,84,0,8,5,memories maroon 5,2020-02-01,2,18,5
memories,maroon 5,1,2019,9,20,9974,2,1759567999.0,272,67,"1,066",1,19,91,B,Major,77,60,32,84,0,8,5,memories maroon 5,2020-03-01,2,23,9
memories,maroon 5,1,2019,9,20,9974,2,1759567999.0,272,67,"1,066",1,19,91,B,Major,77,60,32,84,0,8,5,memories maroon 5,2020-04-01,2,27,14
memories,maroon 5,1,2019,9,20,9974,2,1759567999.0,272,67,"1,066",1,19,91,B,Major,77,60,32,84,0,8,5,memories maroon 5,2020-05-01,2,31,18
memories,maroon 5,1,2019,9,20,9974,2,1759567999.0,272,67,"1,066",1,19,91,B,Major,77,60,32,84,0,8,5,memories maroon 5,2020-06-01,2,36,36
memories,maroon 5,1,2019,9,20,9974,2,1759567999.0,272,67,"1,066",1,19,91,B,Major,77,60,32,84,0,8,5,memories maroon 5,2020-07-01,2,40,40
boyfriend,dove cameron,1,2022,2,11,3766,0,496311364.0,76,0,102,0,2,180,G,Minor,35,23,61,23,0,19,6,boyfriend dove cameron,2022-03-01,65,2,65
boyfriend,dove cameron,1,2022,2,11,3766,0,496311364.0,76,0,102,0,2,180,G,Minor,35,23,61,23,0,19,6,boyfriend dove cameron,2022-04-01,42,6,42
boyfriend,dove cameron,1,2022,2,11,3766,0,496311364.0,76,0,102,0,2,180,G,Minor,35,23,61,23,0,19,6,boyfriend dove cameron,2022-05-01,31,11,31
boyfriend,dove cameron,1,2022,2,11,3766,0,496311364.0,76,0,102,0,2,180,G,Minor,35,23,61,23,0,19,6,boyfriend dove cameron,2022-06-01,28,15,28
boyfriend,dove cameron,1,2022,2,11,3766,0,496311364.0,76,0,102,0,2,180,G,Minor,35,23,61,23,0,19,6,boyfriend dove cameron,2022-07-01,16,19,25
boyfriend,dove cameron,1,2022,2,11,3766,0,496311364.0,76,0,102,0,2,180,G,Minor,35,23,61,23,0,19,6,boyfriend dove cameron,2022-08-01,16,24,35
light switch,charlie puth,1,2022,1,19,4049,0,500340342.0,119,6,85,1,1,184,F#,Major,69,91,63,11,0,9,31,light switch charlie puth,2022-02-01,42,1,42
light switch,charlie puth,1,2022,1,19,4049,0,500340342.0,119,6,85,1,1,184,F#,Major,69,91,63,11,0,9,31,light switch charlie puth,2022-03-01,29,5,29
light switch,charlie puth,1,2022,1,19,4049,0,500340342.0,119,6,85,1,1,184,F#,Major,69,91,63,11,0,9,31,light switch charlie puth,2022-04-01,27,9,29
light switch,charlie puth,1,2022,1,19,4049,0,500340342.0,119,6,85,1,1,184,F#,Major,69,91,63,11,0,9,31,light switch charlie puth,2022-05-01,27,14,64
in da club,50 cent,1,2002,1,1,30427,7,1202722675.0,235,106,"5,221",1,35,90,F#,Minor,90,79,71,26,0,7,37,in da club 50 cent,2003-02-01,15,4,15
in da club,50 cent,1,2002,1,1,30427,7,1202722675.0,235,106,"5,221",1,35,90,F#,Minor,90,79,71,26,0,7,37,in da club 50 cent,2003-03-01,2,8,2
in da club,50 cent,1,2002,1,1,30427,7,1202722675.0,235,106,"5,221",1,35,90,F#,Minor,90,79,71,26,0,7,37,in da club 50 cent,2003-04-01,1,13,1
in da club,50 cent,1,2002,1,1,30427,7,1202722675.0,235,106,"5,221",1,35,90,F#,Minor,90,79,71,26,0,7,37,in da club 50 cent,2003-05-01,1,17,1
